Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_Cancelling_by_Customer,Cancelled_Rides_by_Driver,Reason_for_Cancelling_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating
2025-02-26 00:00:00,21:07:17,CNR0014291,Cancelled by Driver,CUST88802,Prime Plus,Powai,Colaba,,,No,,Yes,Customer related issue,No,,,,,
2025-02-14 00:00:00,03:15:19,CNR0014292,Cancelled by Customer,CUST26276,Mini,Grant Road,Panvel,,,Yes,Driver is not moving towards pickup location,No,,No,,,,,
2025-02-03 00:00:00,17:03:25,CNR0014293,Success,CUST65405,Prime SUV,Dombivli,Dadar,6.05,12.52,No,,No,,No,,524.57,8.2,4.92,4.8
2025-02-08 00:00:00,20:55:40,CNR0014294,Cancelled by Customer,CUST11330,Prime Plus,Goregaon,Kalyan,,,Yes,Wrong Address,No,,No,,,,,
2025-02-18 00:00:00,17:27:35,CNR0014295,Cancelled by Driver,CUST90203,Prime SUV,Borivali,Bandra,,,No,,Yes,Customer related issue,No,,,,,
2025-02-27 00:00:00,02:47:22,CNR0014296,Success,CUST23564,eBike,Churchgate,Goregaon,4.16,6.55,No,,No,,No,,1305.52,11.68,3.69,4.18
2025-02-28 00:00:00,14:45:13,CNR0014297,Cancelled by Driver,CUST63504,Mini,Borivali,Matunga,,,No,,Yes,Customer related issue,No,,,,,
2025-02-07 00:00:00,18:47:20,CNR0014298,Success,CUST19905,eBike,Nerul,Airoli,4.15,2.96,No,,No,,No,,361.79,27.01,4.48,4.6
2025-02-23 00:00:00,16:15:36,CNR0014299,Success,CUST11073,eBike,Kalyan,Dombivli,8.75,4.38,No,,No,,No,,1002.33,27.49,4.6,4.72
2025-02-11 00:00:00,16:07:16,CNR0014300,Success,CUST72064,Prime Sedan,Kharghar,Colaba,9.06,4.48,No,,No,,No,,1340.29,14.43,4.59,3.98
2025-02-23 00:00:00,00:07:18,CNR0014301,Incomplete,CUST19558,eBike,Sion,Ulwe,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-09 00:00:00,00:32:30,CNR0014302,Success,CUST17140,eBike,Andheri,Wadala,4.53,13.04,No,,No,,No,,850.51,22.8,4.33,3.95
2025-02-21 00:00:00,00:43:09,CNR0014303,Success,CUST33572,Mini,Mulund,Churchgate,5.4,8.78,No,,No,,No,,1309.77,12.38,4.71,3.65
2025-02-23 00:00:00,03:40:56,CNR0014304,Cancelled by Driver,CUST10803,Mini,Ghansoli,Jogeshwari,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-12 00:00:00,18:29:05,CNR0014305,Success,CUST43332,Mini,Colaba,Juhu,3.9,5.78,No,,No,,No,,1097.02,1.8,3.86,4.7
2025-02-19 00:00:00,03:20:48,CNR0014306,Cancelled by Driver,CUST54773,Auto,Panvel,Borivali,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-23 00:00:00,04:05:45,CNR0014307,Success,CUST80318,Auto,Marine Lines,Parel,4.91,7.29,No,,No,,No,,891.24,22.36,4.3,3.99
2025-02-20 00:00:00,09:05:12,CNR0014308,Incomplete,CUST27091,Auto,Lower Parel,Jogeshwari,,,No,,No,,Yes,Other Issue,,,,
2025-02-21 00:00:00,18:23:55,CNR0014309,Incomplete,CUST62612,Bike,Colaba,Byculla,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-07 00:00:00,07:29:22,CNR0014310,Cancelled by Driver,CUST13805,Auto,Nerul,Borivali,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-19 00:00:00,14:59:06,CNR0014311,Cancelled by Driver,CUST76849,Prime SUV,Wadala,Khar,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-12 00:00:00,02:32:06,CNR0014312,Success,CUST54641,Mini,Dahisar,Powai,8.51,14.31,No,,No,,No,,1108.8,16.04,4.07,3.62
2025-02-06 00:00:00,09:17:55,CNR0014313,Incomplete,CUST27280,eBike,Thane,CBD Belapur,,,No,,No,,Yes,Other Issue,,,,
2025-02-02 00:00:00,09:03:29,CNR0014314,Success,CUST20073,Prime Plus,Byculla,Worli,2.96,2.88,No,,No,,No,,1374.93,6.98,4.99,3.99
2025-02-19 00:00:00,05:49:08,CNR0014315,Success,CUST28431,eBike,Colaba,Ulwe,7.57,9.71,No,,No,,No,,322,7,4.54,3.65
2025-02-19 00:00:00,06:02:12,CNR0014316,Success,CUST25025,Prime Plus,Jogeshwari,Dadar,2.82,14,No,,No,,No,,795.51,4.77,4.88,4.2
2025-02-17 00:00:00,14:47:25,CNR0014317,Success,CUST29785,eBike,Juhu,Matunga,7.56,11.35,No,,No,,No,,1093.69,15.29,4.88,4.52
2025-02-05 00:00:00,20:25:44,CNR0014318,Success,CUST22542,Auto,Santacruz,Kharghar,2.32,7.35,No,,No,,No,,657.33,8.26,4.06,3.85
2025-02-05 00:00:00,07:35:38,CNR0014319,Success,CUST22053,Prime Plus,Grant Road,Marine Lines,5.43,13.92,No,,No,,No,,1427.64,20.37,4.8,4.65
2025-02-20 00:00:00,15:18:11,CNR0014320,Success,CUST61689,Prime Sedan,Charni Road,Colaba,5.05,10.59,No,,No,,No,,311,22.26,3.71,4.24
2025-02-20 00:00:00,23:50:37,CNR0014321,Cancelled by Driver,CUST21454,Prime Sedan,Jogeshwari,Kalyan,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-04 00:00:00,00:14:56,CNR0014322,Cancelled by Driver,CUST18376,Mini,Parel,Matunga,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-13 00:00:00,10:17:49,CNR0014323,Success,CUST71025,Prime Plus,Grant Road,Belapur,8.46,11.37,No,,No,,No,,874.75,15.88,3.8,4.52
2025-02-24 00:00:00,11:17:57,CNR0014324,Incomplete,CUST65396,Prime Plus,Byculla,Bhayandar,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-07 00:00:00,19:00:40,CNR0014325,Cancelled by Driver,CUST50586,Auto,Dadar,Airoli,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-10 00:00:00,08:18:37,CNR0014326,Success,CUST41622,Prime Sedan,Dombivli,Nerul,5.95,12.88,No,,No,,No,,1403.66,19.27,4.01,4.32
2025-02-25 00:00:00,17:27:37,CNR0014327,Success,CUST44938,Prime SUV,Sion,Andheri,8.09,12.95,No,,No,,No,,726.74,29.47,4.91,4.98
2025-02-18 00:00:00,22:14:14,CNR0014328,Success,CUST16460,Bike,Malad,Ghatkopar,6.23,7.78,No,,No,,No,,1260.36,8.97,4.34,4.59
2025-02-10 00:00:00,16:18:29,CNR0014329,Success,CUST35368,Auto,Panvel,Thane,8.95,10.98,No,,No,,No,,769.28,9.2,4.04,4.76
2025-02-26 00:00:00,06:35:55,CNR0014330,Cancelled by Driver,CUST44812,Mini,Wadala,Kurla,,,No,,Yes,Customer related issue,No,,,,,
2025-02-04 00:00:00,00:35:54,CNR0014331,Cancelled by Driver,CUST23281,eBike,Goregaon,Thane,,,No,,Yes,Customer related issue,No,,,,,
2025-02-05 00:00:00,21:47:25,CNR0014332,Cancelled by Driver,CUST29527,Prime SUV,Mumbai Central,Dahisar,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-08 00:00:00,07:16:58,CNR0014333,Success,CUST26683,Prime Plus,Chembur,Colaba,9.08,5.57,No,,No,,No,,781.38,16.52,4.07,4.58
2025-02-11 00:00:00,00:09:52,CNR0014334,Success,CUST54256,Prime Sedan,Grant Road,Thane,2.67,5.59,No,,No,,No,,808.06,14.79,3.9,3.51
2025-02-16 00:00:00,12:55:48,CNR0014335,Cancelled by Driver,CUST69256,Mini,Ulwe,Bandra,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-15 00:00:00,01:05:02,CNR0014336,Success,CUST77917,Prime Plus,Marine Lines,Seawoods,3.23,12.34,No,,No,,No,,362.56,19.17,4.7,4.71
2025-02-24 00:00:00,14:56:06,CNR0014337,Cancelled by Driver,CUST93443,Prime Plus,Seawoods,Dahisar,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-08 00:00:00,19:27:21,CNR0014338,Cancelled by Customer,CUST14197,Prime Plus,Parel,Seawoods,,,Yes,Driver is not moving towards pickup location,No,,No,,,,,
2025-02-26 00:00:00,17:51:32,CNR0014339,Incomplete,CUST43742,Mini,Khar,Nerul,,,No,,No,,Yes,Other Issue,,,,
2025-02-12 00:00:00,23:44:57,CNR0014340,Success,CUST44973,Auto,Dadar,CBD Belapur,6.12,13.69,No,,No,,No,,1302.72,2.7,3.98,4.45
2025-02-02 00:00:00,05:29:54,CNR0014341,Success,CUST48308,Prime SUV,Kandivali,Bandra,7.09,11.82,No,,No,,No,,1284.19,6.65,3.89,3.63
2025-02-22 00:00:00,07:08:30,CNR0014342,Success,CUST23940,Mini,Kandivali,Lower Parel,9.34,9.44,No,,No,,No,,503.21,28.26,3.78,4.46
2025-02-01 00:00:00,23:28:37,CNR0014343,Cancelled by Driver,CUST99630,Bike,Mumbai Central,Koparkhairane,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-02 00:00:00,07:01:08,CNR0014344,Success,CUST48440,Bike,Vile Parle,Grant Road,9.64,3.36,No,,No,,No,,149.17,14.79,3.58,4.37
2025-02-10 00:00:00,19:02:31,CNR0014345,Success,CUST84476,Prime SUV,Grant Road,Panvel,4.93,3.6,No,,No,,No,,1360.57,16.48,4.35,3.99
2025-02-21 00:00:00,10:33:14,CNR0014346,Incomplete,CUST22700,Prime SUV,Khar,Khar,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-05 00:00:00,05:18:46,CNR0014347,Success,CUST26468,Auto,Mulund,Seawoods,5.08,12.18,No,,No,,No,,450.42,26.53,4.67,4.44
2025-02-07 00:00:00,09:28:22,CNR0014348,Success,CUST40749,Prime SUV,Chembur,Churchgate,2.26,6.3,No,,No,,No,,187.54,29.12,5,4.92
2025-02-13 00:00:00,11:09:32,CNR0014349,Success,CUST98975,Mini,Kandivali,Bandra,9.14,5.8,No,,No,,No,,694.43,3.49,3.72,4.64
2025-02-03 00:00:00,23:47:01,CNR0014350,Success,CUST67476,Bike,Colaba,Mulund,3.61,2.05,No,,No,,No,,1282.6,22.18,3.93,4.7
2025-02-05 00:00:00,15:52:55,CNR0014351,Success,CUST75175,Prime Sedan,Churchgate,Matunga,2.58,3.23,No,,No,,No,,187.69,21.5,3.97,4.36
2025-02-16 00:00:00,03:51:36,CNR0014352,Cancelled by Driver,CUST15368,Mini,Belapur,Goregaon,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-16 00:00:00,17:39:59,CNR0014353,Success,CUST33230,Auto,Bhayandar,Vashi,3.52,6.68,No,,No,,No,,1337.12,14.55,4.79,4.33
2025-02-16 00:00:00,23:51:02,CNR0014354,Incomplete,CUST80805,Mini,Sion,Prabhadevi,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-05 00:00:00,15:37:00,CNR0014355,Cancelled by Driver,CUST63785,eBike,Kandivali,Thane,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-25 00:00:00,11:21:17,CNR0014356,Success,CUST82385,Prime SUV,Kharghar,Malad,4.35,10.37,No,,No,,No,,878.01,17.31,4.39,3.52
2025-02-26 00:00:00,08:33:11,CNR0014357,Success,CUST73133,Prime Sedan,Khar,Thane,2.12,5.73,No,,No,,No,,1129.73,25.38,4.88,3.6
2025-02-13 00:00:00,15:46:23,CNR0014358,Success,CUST55325,Prime SUV,Vashi,Malad,3.92,13.71,No,,No,,No,,907.8,1.45,3.78,4.23
2025-02-20 00:00:00,18:30:50,CNR0014359,Success,CUST85322,Mini,Colaba,Nerul,6.16,9.82,No,,No,,No,,1443.8,17.26,4.58,4.51
2025-02-07 00:00:00,13:06:27,CNR0014360,Success,CUST24547,Auto,Wadala,Churchgate,2.4,8.23,No,,No,,No,,175.58,5.9,4.13,4.01
2025-02-12 00:00:00,02:12:38,CNR0014361,Success,CUST45074,Auto,Goregaon,Seawoods,7.22,4.38,No,,No,,No,,164.71,24.61,4.75,4.56
2025-02-22 00:00:00,22:26:43,CNR0014362,Success,CUST39606,eBike,Grant Road,Juhu,7.29,4.97,No,,No,,No,,1185.25,23.58,3.95,4.19
2025-02-02 00:00:00,23:35:42,CNR0014363,Success,CUST61913,Prime SUV,Mira Road,Malad,2.65,7.66,No,,No,,No,,378.81,15.66,3.75,4.9
2025-02-24 00:00:00,09:30:40,CNR0014364,Success,CUST37230,Bike,Bhayandar,Mumbai Central,4.24,11.9,No,,No,,No,,831.46,3.6,4.71,3.91
2025-02-20 00:00:00,14:14:10,CNR0014365,Incomplete,CUST21853,Prime SUV,Powai,Colaba,,,No,,No,,Yes,Other Issue,,,,
2025-02-09 00:00:00,03:20:36,CNR0014366,Success,CUST44279,Prime Sedan,Jogeshwari,Kurla,2.15,3.46,No,,No,,No,,505.87,9.94,4.65,4.22
2025-02-11 00:00:00,01:12:09,CNR0014367,Success,CUST49298,Prime Sedan,Prabhadevi,Kurla,8.07,2.57,No,,No,,No,,931.21,23.73,4.68,3.94
2025-02-02 00:00:00,22:11:40,CNR0014368,Success,CUST71431,Prime Plus,Kalamboli,Ulwe,6.99,7.25,No,,No,,No,,970.38,18.83,3.81,4.4
2025-02-04 00:00:00,21:48:51,CNR0014369,Success,CUST91505,Prime Plus,Belapur,Seawoods,3.89,2.19,No,,No,,No,,343.96,18.14,4.81,4.8
2025-02-18 00:00:00,16:32:20,CNR0014370,Cancelled by Driver,CUST91667,Bike,Grant Road,Dadar,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-19 00:00:00,18:53:09,CNR0014371,Incomplete,CUST27598,Mini,Vile Parle,Koparkhairane,,,No,,No,,Yes,Customer Demand,,,,
2025-02-23 00:00:00,10:34:10,CNR0014372,Cancelled by Driver,CUST27362,Prime Sedan,Borivali,Nerul,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-03 00:00:00,19:43:14,CNR0014373,Success,CUST12454,Prime Sedan,Vile Parle,Ghansoli,4.84,10.08,No,,No,,No,,292.27,14.11,4.11,4.83
2025-02-27 00:00:00,08:33:58,CNR0014374,Success,CUST23472,Prime Plus,Matunga,Vile Parle,5.83,11.13,No,,No,,No,,1068.88,2.44,3.69,3.89
2025-02-10 00:00:00,23:19:37,CNR0014375,Incomplete,CUST88953,Auto,Byculla,Bandra,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-02 00:00:00,05:45:24,CNR0014376,Cancelled by Driver,CUST25649,Prime Sedan,Dadar,Grant Road,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-14 00:00:00,01:41:01,CNR0014377,Cancelled by Customer,CUST36978,Auto,Lower Parel,Churchgate,,,Yes,AC is not working,No,,No,,,,,
2025-02-18 00:00:00,03:03:56,CNR0014378,Cancelled by Driver,CUST99914,Auto,Byculla,Prabhadevi,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-14 00:00:00,06:33:33,CNR0014379,Cancelled by Driver,CUST23210,Prime Sedan,Colaba,Kurla,,,No,,Yes,Customer related issue,No,,,,,
2025-02-08 00:00:00,11:05:44,CNR0014380,Incomplete,CUST56043,Prime Plus,Koparkhairane,Kharghar,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-27 00:00:00,22:48:58,CNR0014381,Success,CUST24418,Auto,Matunga,Khar,6.22,5.52,No,,No,,No,,1204.57,11.78,4.94,3.8
2025-02-23 00:00:00,17:16:51,CNR0014382,Cancelled by Driver,CUST62046,Mini,Taloja,Matunga,,,No,,Yes,Customer related issue,No,,,,,
2025-02-01 00:00:00,23:51:25,CNR0014383,Cancelled by Driver,CUST98354,Prime Plus,Jogeshwari,Belapur,,,No,,Yes,Customer related issue,No,,,,,
2025-02-04 00:00:00,22:49:59,CNR0014384,Success,CUST89297,Prime Plus,Airoli,Nerul,5.9,12.8,No,,No,,No,,945.28,20.04,3.97,4.14
2025-02-18 00:00:00,07:48:59,CNR0014385,Success,CUST57493,Mini,Marine Lines,Jogeshwari,3.93,11.6,No,,No,,No,,696.77,19.73,3.77,3.75
2025-02-06 00:00:00,08:10:54,CNR0014386,Success,CUST63499,Bike,Borivali,Matunga,7.2,10.47,No,,No,,No,,881.6,10.76,3.8,3.65
2025-02-21 00:00:00,17:31:01,CNR0014387,Cancelled by Customer,CUST28787,Bike,Bhayandar,Grant Road,,,Yes,Change of plans,No,,No,,,,,
2025-02-15 00:00:00,04:02:27,CNR0014388,Cancelled by Driver,CUST13115,Prime Plus,Mulund,Koparkhairane,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-10 00:00:00,04:32:58,CNR0014389,Success,CUST44029,Mini,Grant Road,Mira Road,3.99,9.73,No,,No,,No,,1126.69,4.93,4.19,4
2025-02-09 00:00:00,17:20:24,CNR0014390,Cancelled by Driver,CUST96346,Prime Sedan,Koparkhairane,Andheri,,,No,,Yes,Customer related issue,No,,,,,
2025-02-18 00:00:00,21:16:31,CNR0014391,Success,CUST76192,Prime Plus,Airoli,Bhayandar,9.25,5.01,No,,No,,No,,781.79,29.94,4.64,3.69
2025-02-09 00:00:00,05:15:05,CNR0014392,Cancelled by Driver,CUST35142,Auto,Seawoods,Khar,,,No,,Yes,Customer related issue,No,,,,,
2025-02-22 00:00:00,00:00:02,CNR0014393,Success,CUST19429,Prime SUV,Taloja,Santacruz,2.78,3.01,No,,No,,No,,321.88,22.62,4.92,3.59
2025-02-22 00:00:00,07:54:40,CNR0014394,Cancelled by Customer,CUST24260,Bike,Khar,Grant Road,,,Yes,Wrong Address,No,,No,,,,,
2025-02-13 00:00:00,09:38:14,CNR0014395,Success,CUST67515,Mini,Churchgate,CBD Belapur,7.5,9.65,No,,No,,No,,1471.32,12.74,4.88,4.64
2025-02-26 00:00:00,05:25:55,CNR0014396,Success,CUST97241,Prime Plus,Marine Lines,Grant Road,9.35,14.66,No,,No,,No,,769.37,1.59,3.6,3.85
2025-02-09 00:00:00,19:20:04,CNR0014397,Success,CUST29690,Auto,Thane,Worli,9.4,13.36,No,,No,,No,,858.81,13.55,3.88,4.2
2025-02-08 00:00:00,08:51:13,CNR0014398,Incomplete,CUST66203,Prime SUV,Mumbai Central,Koparkhairane,,,No,,No,,Yes,Customer Demand,,,,
2025-02-02 00:00:00,14:09:07,CNR0014399,Success,CUST55612,Prime SUV,Dombivli,Mulund,7.88,6.59,No,,No,,No,,663.97,7.69,3.63,4.28
2025-02-15 00:00:00,20:13:29,CNR0014400,Success,CUST32700,Bike,Parel,Mira Road,4.09,13.97,No,,No,,No,,656.5,28.24,4.24,3.88
2025-02-24 00:00:00,00:46:30,CNR0014401,Success,CUST90891,Prime Plus,Powai,Matunga,4.43,13.27,No,,No,,No,,515.51,28.07,4.03,3.82
2025-02-08 00:00:00,06:47:49,CNR0014402,Incomplete,CUST53098,Prime Plus,Bandra,Colaba,,,No,,No,,Yes,Other Issue,,,,
2025-02-06 00:00:00,09:30:05,CNR0014403,Success,CUST20338,eBike,Sion,Panvel,7.77,3.48,No,,No,,No,,1044.69,29.23,4.3,4.73
2025-02-03 00:00:00,06:19:14,CNR0014404,Cancelled by Driver,CUST24980,eBike,Kalyan,Sion,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-12 00:00:00,19:13:14,CNR0014405,Success,CUST63419,Prime SUV,Worli,Vashi,9.5,10.9,No,,No,,No,,754.05,18.13,4.37,4.25
2025-02-01 00:00:00,22:39:51,CNR0014406,Cancelled by Customer,CUST63795,Prime SUV,Malad,Vile Parle,,,Yes,Driver asked to cancel,No,,No,,,,,
2025-02-21 00:00:00,23:14:03,CNR0014407,Cancelled by Driver,CUST97128,Prime SUV,Powai,Grant Road,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-18 00:00:00,16:55:54,CNR0014408,Success,CUST14360,Bike,Prabhadevi,Vashi,7.79,6.21,No,,No,,No,,713.95,1.08,4.75,3.72
2025-02-08 00:00:00,14:50:42,CNR0014409,Success,CUST81013,Prime SUV,Belapur,Kurla,7.21,10.93,No,,No,,No,,551.87,22.96,4.57,3.56
2025-02-05 00:00:00,03:22:18,CNR0014410,Success,CUST94077,Prime Sedan,Dadar,Powai,5.58,13.94,No,,No,,No,,101.02,28.24,4.42,4.45
2025-02-19 00:00:00,17:34:08,CNR0014411,Success,CUST23869,Prime Sedan,Dahisar,Mumbai Central,7.76,4.38,No,,No,,No,,1424.56,17.88,3.59,4.74
2025-02-27 00:00:00,10:08:39,CNR0014412,Cancelled by Driver,CUST70494,Mini,Panvel,Kalyan,,,No,,Yes,Customer related issue,No,,,,,
2025-02-19 00:00:00,23:29:57,CNR0014413,Success,CUST39087,Prime Sedan,Marine Lines,Dahisar,5.36,4.91,No,,No,,No,,426.18,22.88,4.65,4.74
2025-02-06 00:00:00,21:53:07,CNR0014414,Success,CUST31519,Prime Plus,Colaba,Dombivli,3.81,6.97,No,,No,,No,,638.5,3.62,3.87,3.71
2025-02-16 00:00:00,10:58:42,CNR0014415,Success,CUST32833,Prime Sedan,Belapur,Grant Road,9.5,12.18,No,,No,,No,,358.25,18.88,4.32,4.63
2025-02-28 00:00:00,10:09:34,CNR0014416,Success,CUST49222,Prime Sedan,Ulwe,Chembur,2.33,6.37,No,,No,,No,,1377.02,3.01,4.21,4.06
2025-02-12 00:00:00,19:11:58,CNR0014417,Cancelled by Driver,CUST80454,eBike,Belapur,Kandivali,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-19 00:00:00,02:24:07,CNR0014418,Success,CUST48400,Prime SUV,Grant Road,Kalyan,4.5,11.72,No,,No,,No,,357.25,8.97,4.76,4.17
2025-02-28 00:00:00,18:01:59,CNR0014419,Incomplete,CUST75648,Prime Sedan,Powai,Ghatkopar,,,No,,No,,Yes,Customer Demand,,,,
2025-02-03 00:00:00,02:24:26,CNR0014420,Cancelled by Customer,CUST98419,Prime Plus,Vile Parle,Borivali,,,Yes,Wrong Address,No,,No,,,,,
2025-02-08 00:00:00,12:27:19,CNR0014421,Success,CUST57741,Auto,Worli,Kalamboli,6.11,3.51,No,,No,,No,,665.86,5.82,4.23,4.29
2025-02-24 00:00:00,04:49:18,CNR0014422,Success,CUST51383,Prime Sedan,Kalyan,Borivali,4.7,9.86,No,,No,,No,,686.22,13.18,3.93,3.89
2025-02-19 00:00:00,09:11:44,CNR0014423,Success,CUST83146,Bike,Bandra,Nerul,4.44,6.82,No,,No,,No,,1259.59,13.58,4.48,4.81
2025-02-11 00:00:00,07:22:39,CNR0014424,Success,CUST19435,Bike,Ghansoli,Vile Parle,2.44,9.64,No,,No,,No,,1174.26,21.83,3.91,4.13
2025-02-01 00:00:00,10:41:07,CNR0014425,Success,CUST70865,Prime Plus,Panvel,Nerul,8,5.29,No,,No,,No,,780.53,6.49,4.75,4.01
2025-02-24 00:00:00,13:34:26,CNR0014426,Success,CUST26783,Mini,Powai,Ghatkopar,4.24,5.26,No,,No,,No,,121.55,2.59,3.86,4.2
2025-02-16 00:00:00,05:37:31,CNR0014427,Success,CUST96445,Prime Plus,Mulund,Kurla,3.45,4.69,No,,No,,No,,116.21,23.62,4.75,4.67
2025-02-22 00:00:00,03:06:55,CNR0014428,Success,CUST54978,Mini,Parel,Bhayandar,3.84,4.43,No,,No,,No,,675.27,26.39,3.89,4.94
2025-02-14 00:00:00,01:42:59,CNR0014429,Success,CUST10727,eBike,CBD Belapur,Borivali,3.69,12.52,No,,No,,No,,1119.86,12.32,4.84,4.92
2025-02-20 00:00:00,02:19:59,CNR0014430,Incomplete,CUST49705,Prime SUV,Thane,Powai,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-20 00:00:00,01:53:41,CNR0014431,Success,CUST21070,Mini,Wadala,Mulund,3.3,5.09,No,,No,,No,,125.39,20.54,3.59,3.51
2025-02-07 00:00:00,02:26:53,CNR0014432,Success,CUST53819,Prime SUV,Mulund,Charni Road,4.84,8.64,No,,No,,No,,1302.71,4.59,3.57,4.44
2025-02-17 00:00:00,03:16:24,CNR0014433,Cancelled by Driver,CUST91153,Bike,Jogeshwari,Powai,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-22 00:00:00,03:51:16,CNR0014434,Cancelled by Driver,CUST97767,eBike,Dahisar,Seawoods,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-04 00:00:00,22:50:49,CNR0014435,Cancelled by Driver,CUST91854,eBike,Dahisar,Juhu,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-17 00:00:00,15:12:04,CNR0014436,Incomplete,CUST99126,Prime Plus,Prabhadevi,Dadar,,,No,,No,,Yes,Customer Demand,,,,
2025-02-25 00:00:00,19:23:52,CNR0014437,Cancelled by Driver,CUST67436,Mini,Panvel,Ghansoli,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-23 00:00:00,00:47:46,CNR0014438,Incomplete,CUST92282,Prime Plus,Ghatkopar,Taloja,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-17 00:00:00,13:04:52,CNR0014439,Cancelled by Driver,CUST13076,eBike,Prabhadevi,Mulund,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-14 00:00:00,07:56:38,CNR0014440,Success,CUST43063,Prime SUV,Dadar,Bandra,6.89,8,No,,No,,No,,934.73,23.19,4.85,4.22
2025-02-15 00:00:00,21:18:31,CNR0014441,Success,CUST16496,Auto,Ghatkopar,Colaba,9.57,5.1,No,,No,,No,,853.97,11.27,3.74,4.84
2025-02-28 00:00:00,14:19:13,CNR0014442,Success,CUST59453,eBike,Airoli,Kurla,3.51,12.94,No,,No,,No,,546.8,5.27,4.34,4.02
2025-02-23 00:00:00,03:25:40,CNR0014443,Success,CUST87106,Bike,Byculla,Churchgate,9.01,7.29,No,,No,,No,,1476.27,19.15,4.86,3.89
2025-02-15 00:00:00,06:13:21,CNR0014444,Incomplete,CUST41940,Auto,Churchgate,Wadala,,,No,,No,,Yes,Customer Demand,,,,
2025-02-22 00:00:00,06:43:22,CNR0014445,Success,CUST73011,Bike,Santacruz,Bandra,6.27,14.22,No,,No,,No,,613.46,22.31,3.78,3.95
2025-02-18 00:00:00,13:29:03,CNR0014446,Cancelled by Driver,CUST21336,Prime Sedan,Byculla,Taloja,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-26 00:00:00,19:45:26,CNR0014447,Success,CUST50478,Auto,Chembur,Khar,7.03,12.75,No,,No,,No,,602.97,18.02,4.29,3.78
2025-02-18 00:00:00,23:36:11,CNR0014448,Success,CUST67444,eBike,Worli,CBD Belapur,9.02,8.42,No,,No,,No,,1275.42,4.5,4.14,4.35
2025-02-11 00:00:00,18:48:21,CNR0014449,Cancelled by Customer,CUST89539,Bike,Chembur,Malad,,,Yes,Driver asked to cancel,No,,No,,,,,
2025-02-06 00:00:00,09:01:02,CNR0014450,Cancelled by Driver,CUST19162,Prime Sedan,Kandivali,Koparkhairane,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-22 00:00:00,10:26:45,CNR0014451,Success,CUST43224,Prime Sedan,Kharghar,Matunga,6.77,6.54,No,,No,,No,,562.52,20.3,4.82,4.15
2025-02-19 00:00:00,00:54:47,CNR0014452,Cancelled by Driver,CUST13994,Auto,Colaba,Kalyan,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-26 00:00:00,21:11:38,CNR0014453,Success,CUST72045,Prime Sedan,Koparkhairane,Vile Parle,3.55,13.89,No,,No,,No,,456.08,6.87,4.91,4.33
2025-02-25 00:00:00,04:24:11,CNR0014454,Success,CUST49023,Prime Sedan,Taloja,Kurla,8.11,13.6,No,,No,,No,,259.19,11.96,4.93,4.23
